"ubigeo_inei";"departamento";"provincia";"distrito";"region";"macroregion_inei";"macroregion_minsa"
130602;"LA LIBERTAD";"OTUZCO";"AGALLPAMPA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130604;"LA LIBERTAD";"OTUZCO";"CHARAT";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130605;"LA LIBERTAD";"OTUZCO";"HUARANCHAL";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130606;"LA LIBERTAD";"OTUZCO";"LA CUESTA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130608;"LA LIBERTAD";"OTUZCO";"MACHE";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130610;"LA LIBERTAD";"OTUZCO";"PARANDAY";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130611;"LA LIBERTAD";"OTUZCO";"SALPO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130613;"LA LIBERTAD";"OTUZCO";"SINSICAP";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130614;"LA LIBERTAD";"OTUZCO";"USQUIL";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130701;"LA LIBERTAD";"PACASMAYO";"SAN PEDRO DE LLOC";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130702;"LA LIBERTAD";"PACASMAYO";"GUADALUPE";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130703;"LA LIBERTAD";"PACASMAYO";"JEQUETEPEQUE";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130704;"LA LIBERTAD";"PACASMAYO";"PACASMAYO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130705;"LA LIBERTAD";"PACASMAYO";"SAN JOSE";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130801;"LA LIBERTAD";"PATAZ";"TAYABAMBA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130802;"LA LIBERTAD";"PATAZ";"BULDIBUYO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130803;"LA LIBERTAD";"PATAZ";"CHILLIA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130804;"LA LIBERTAD";"PATAZ";"HUANCASPATA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130805;"LA LIBERTAD";"PATAZ";"HUAYLILLAS";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130806;"LA LIBERTAD";"PATAZ";"HUAYO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130807;"LA LIBERTAD";"PATAZ";"ONGON";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130808;"LA LIBERTAD";"PATAZ";"PARCOY";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130809;"LA LIBERTAD";"PATAZ";"PATAZ";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130810;"LA LIBERTAD";"PATAZ";"PIAS";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130811;"LA LIBERTAD";"PATAZ";"SANTIAGO DE CHALLAS";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130812;"LA LIBERTAD";"PATAZ";"TAURIJA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130813;"LA LIBERTAD";"PATAZ";"URPAY";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130901;"LA LIBERTAD";"SANCHEZ CARRION";"HUAMACHUCO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130902;"LA LIBERTAD";"SANCHEZ CARRION";"CHUGAY";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130903;"LA LIBERTAD";"SANCHEZ CARRION";"COCHORCO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130904;"LA LIBERTAD";"SANCHEZ CARRION";"CURGOS";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130905;"LA LIBERTAD";"SANCHEZ CARRION";"MARCABAL";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130906;"LA LIBERTAD";"SANCHEZ CARRION";"SANAGORAN";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130907;"LA LIBERTAD";"SANCHEZ CARRION";"SARIN";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
130908;"LA LIBERTAD";"SANCHEZ CARRION";"SARTIMBAMBA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131001;"LA LIBERTAD";"SANTIAGO DE CHUCO";"SANTIAGO DE CHUCO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131002;"LA LIBERTAD";"SANTIAGO DE CHUCO";"ANGASMARCA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131003;"LA LIBERTAD";"SANTIAGO DE CHUCO";"CACHICADAN";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131004;"LA LIBERTAD";"SANTIAGO DE CHUCO";"MOLLEBAMBA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131005;"LA LIBERTAD";"SANTIAGO DE CHUCO";"MOLLEPATA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131006;"LA LIBERTAD";"SANTIAGO DE CHUCO";"QUIRUVILCA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131007;"LA LIBERTAD";"SANTIAGO DE CHUCO";"SANTA CRUZ DE CHUCA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131008;"LA LIBERTAD";"SANTIAGO DE CHUCO";"SITABAMBA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131101;"LA LIBERTAD";"GRAN CHIMU";"CASCAS";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131102;"LA LIBERTAD";"GRAN CHIMU";"LUCMA";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131103;"LA LIBERTAD";"GRAN CHIMU";"MARMOT";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131104;"LA LIBERTAD";"GRAN CHIMU";"SAYAPULLO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131201;"LA LIBERTAD";"VIRU";"VIRU";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131202;"LA LIBERTAD";"VIRU";"CHAO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
131203;"LA LIBERTAD";"VIRU";"GUADALUPITO";"LA LIBERTAD";"NORTE";"MACROREGION NORTE"
140101;"LAMBAYEQUE";"CHICLAYO";"CHICLAYO";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140102;"LAMBAYEQUE";"CHICLAYO";"CHONGOYAPE";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140103;"LAMBAYEQUE";"CHICLAYO";"ETEN";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140104;"LAMBAYEQUE";"CHICLAYO";"ETEN PUERTO";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140105;"LAMBAYEQUE";"CHICLAYO";"JOSE LEONARDO ORTIZ";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140106;"LAMBAYEQUE";"CHICLAYO";"LA VICTORIA";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140107;"LAMBAYEQUE";"CHICLAYO";"LAGUNAS";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140108;"LAMBAYEQUE";"CHICLAYO";"MONSEFU";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140109;"LAMBAYEQUE";"CHICLAYO";"NUEVA ARICA";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140110;"LAMBAYEQUE";"CHICLAYO";"OYOTUN";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140111;"LAMBAYEQUE";"CHICLAYO";"PICSI";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140112;"LAMBAYEQUE";"CHICLAYO";"PIMENTEL";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140113;"LAMBAYEQUE";"CHICLAYO";"REQUE";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140114;"LAMBAYEQUE";"CHICLAYO";"SANTA ROSA";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140115;"LAMBAYEQUE";"CHICLAYO";"SAÑA";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140116;"LAMBAYEQUE";"CHICLAYO";"CAYALTI";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140117;"LAMBAYEQUE";"CHICLAYO";"PATAPO";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140118;"LAMBAYEQUE";"CHICLAYO";"POMALCA";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140119;"LAMBAYEQUE";"CHICLAYO";"PUCALA";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140120;"LAMBAYEQUE";"CHICLAYO";"TUMAN";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140201;"LAMBAYEQUE";"FERREÑAFE";"FERREÑAFE";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140202;"LAMBAYEQUE";"FERREÑAFE";"CAÑARIS";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140203;"LAMBAYEQUE";"FERREÑAFE";"INCAHUASI";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140204;"LAMBAYEQUE";"FERREÑAFE";"MANUEL ANTONIO MESONES MURO";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140205;"LAMBAYEQUE";"FERREÑAFE";"PITIPO";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140206;"LAMBAYEQUE";"FERREÑAFE";"PUEBLO NUEVO";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140301;"LAMBAYEQUE";"LAMBAYEQUE";"LAMBAYEQUE";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140302;"LAMBAYEQUE";"LAMBAYEQUE";"CHOCHOPE";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140303;"LAMBAYEQUE";"LAMBAYEQUE";"ILLIMO";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140304;"LAMBAYEQUE";"LAMBAYEQUE";"JAYANCA";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140305;"LAMBAYEQUE";"LAMBAYEQUE";"MOCHUMI";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140306;"LAMBAYEQUE";"LAMBAYEQUE";"MORROPE";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140307;"LAMBAYEQUE";"LAMBAYEQUE";"MOTUPE";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140308;"LAMBAYEQUE";"LAMBAYEQUE";"OLMOS";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140309;"LAMBAYEQUE";"LAMBAYEQUE";"PACORA";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140310;"LAMBAYEQUE";"LAMBAYEQUE";"SALAS";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140311;"LAMBAYEQUE";"LAMBAYEQUE";"SAN JOSE";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
140312;"LAMBAYEQUE";"LAMBAYEQUE";"TUCUME";"LAMBAYEQUE";"NORTE";"MACROREGION NORTE"
150101;"LIMA";"LIMA";"LIMA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150102;"LIMA";"LIMA";"ANCON";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150103;"LIMA";"LIMA";"ATE";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150104;"LIMA";"LIMA";"BARRANCO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150105;"LIMA";"LIMA";"BREÑA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150106;"LIMA";"LIMA";"CARABAYLLO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150107;"LIMA";"LIMA";"CHACLACAYO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150108;"LIMA";"LIMA";"CHORRILLOS";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150109;"LIMA";"LIMA";"CIENEGUILLA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150110;"LIMA";"LIMA";"COMAS";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150111;"LIMA";"LIMA";"EL AGUSTINO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150112;"LIMA";"LIMA";"INDEPENDENCIA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150113;"LIMA";"LIMA";"JESUS MARIA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150114;"LIMA";"LIMA";"LA MOLINA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150115;"LIMA";"LIMA";"LA VICTORIA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150116;"LIMA";"LIMA";"LINCE";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150117;"LIMA";"LIMA";"LOS OLIVOS";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150118;"LIMA";"LIMA";"LURIGANCHO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150119;"LIMA";"LIMA";"LURIN";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150120;"LIMA";"LIMA";"MAGDALENA DEL MAR";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150121;"LIMA";"LIMA";"PUEBLO LIBRE";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150122;"LIMA";"LIMA";"MIRAFLORES";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150123;"LIMA";"LIMA";"PACHACAMAC";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150124;"LIMA";"LIMA";"PUCUSANA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150125;"LIMA";"LIMA";"PUENTE PIEDRA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150126;"LIMA";"LIMA";"PUNTA HERMOSA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150127;"LIMA";"LIMA";"PUNTA NEGRA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150128;"LIMA";"LIMA";"RIMAC";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150129;"LIMA";"LIMA";"SAN BARTOLO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150130;"LIMA";"LIMA";"SAN BORJA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150131;"LIMA";"LIMA";"SAN ISIDRO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150132;"LIMA";"LIMA";"SAN JUAN DE LURIGANCHO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150133;"LIMA";"LIMA";"SAN JUAN DE MIRAFLORES";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150134;"LIMA";"LIMA";"SAN LUIS";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150135;"LIMA";"LIMA";"SAN MARTIN DE PORRES";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150136;"LIMA";"LIMA";"SAN MIGUEL";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150137;"LIMA";"LIMA";"SANTA ANITA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150138;"LIMA";"LIMA";"SANTA MARIA DEL MAR";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150139;"LIMA";"LIMA";"SANTA ROSA";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150140;"LIMA";"LIMA";"SANTIAGO DE SURCO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150141;"LIMA";"LIMA";"SURQUILLO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150142;"LIMA";"LIMA";"VILLA EL SALVADOR";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150143;"LIMA";"LIMA";"VILLA MARIA DEL TRIUNFO";"LIMA PROVINCIA";"LIMA METROPOLITANA";"LIMA Y CALLAO"
150201;"LIMA";"BARRANCA";"BARRANCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150202;"LIMA";"BARRANCA";"PARAMONGA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150203;"LIMA";"BARRANCA";"PATIVILCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150204;"LIMA";"BARRANCA";"SUPE";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150205;"LIMA";"BARRANCA";"SUPE PUERTO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150301;"LIMA";"CAJATAMBO";"CAJATAMBO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150302;"LIMA";"CAJATAMBO";"COPA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150303;"LIMA";"CAJATAMBO";"GORGOR";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150304;"LIMA";"CAJATAMBO";"HUANCAPON";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150305;"LIMA";"CAJATAMBO";"MANAS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150401;"LIMA";"CANTA";"CANTA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150402;"LIMA";"CANTA";"ARAHUAY";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150403;"LIMA";"CANTA";"HUAMANTANGA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150404;"LIMA";"CANTA";"HUAROS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150405;"LIMA";"CANTA";"LACHAQUI";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150406;"LIMA";"CANTA";"SAN BUENAVENTURA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150407;"LIMA";"CANTA";"SANTA ROSA DE QUIVES";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150501;"LIMA";"CAÑETE";"SAN VICENTE DE CAÑETE";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150502;"LIMA";"CAÑETE";"ASIA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150503;"LIMA";"CAÑETE";"CALANGO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150504;"LIMA";"CAÑETE";"CERRO AZUL";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150505;"LIMA";"CAÑETE";"CHILCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150506;"LIMA";"CAÑETE";"COAYLLO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150507;"LIMA";"CAÑETE";"IMPERIAL";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150508;"LIMA";"CAÑETE";"LUNAHUANA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150509;"LIMA";"CAÑETE";"MALA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150510;"LIMA";"CAÑETE";"NUEVO IMPERIAL";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150511;"LIMA";"CAÑETE";"PACARAN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150512;"LIMA";"CAÑETE";"QUILMANA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150513;"LIMA";"CAÑETE";"SAN ANTONIO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150514;"LIMA";"CAÑETE";"SAN LUIS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150515;"LIMA";"CAÑETE";"SANTA CRUZ DE FLORES";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150516;"LIMA";"CAÑETE";"ZUÑIGA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150601;"LIMA";"HUARAL";"HUARAL";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150602;"LIMA";"HUARAL";"ATAVILLOS ALTO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150603;"LIMA";"HUARAL";"ATAVILLOS BAJO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150604;"LIMA";"HUARAL";"AUCALLAMA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150605;"LIMA";"HUARAL";"CHANCAY";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150606;"LIMA";"HUARAL";"IHUARI";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150607;"LIMA";"HUARAL";"LAMPIAN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150608;"LIMA";"HUARAL";"PACARAOS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150609;"LIMA";"HUARAL";"SAN MIGUEL DE ACOS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150610;"LIMA";"HUARAL";"SANTA CRUZ DE ANDAMARCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150611;"LIMA";"HUARAL";"SUMBILCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150612;"LIMA";"HUARAL";"VEINTISIETE DE NOVIEMBRE";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150701;"LIMA";"HUAROCHIRI";"MATUCANA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150702;"LIMA";"HUAROCHIRI";"ANTIOQUIA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150703;"LIMA";"HUAROCHIRI";"CALLAHUANCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150704;"LIMA";"HUAROCHIRI";"CARAMPOMA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150705;"LIMA";"HUAROCHIRI";"CHICLA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150706;"LIMA";"HUAROCHIRI";"CUENCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150707;"LIMA";"HUAROCHIRI";"HUACHUPAMPA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150708;"LIMA";"HUAROCHIRI";"HUANZA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150709;"LIMA";"HUAROCHIRI";"HUAROCHIRI";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150710;"LIMA";"HUAROCHIRI";"LAHUAYTAMBO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150711;"LIMA";"HUAROCHIRI";"LANGA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150712;"LIMA";"HUAROCHIRI";"LARAOS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150713;"LIMA";"HUAROCHIRI";"MARIATANA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150714;"LIMA";"HUAROCHIRI";"RICARDO PALMA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150715;"LIMA";"HUAROCHIRI";"SAN ANDRES DE TUPICOCHA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150716;"LIMA";"HUAROCHIRI";"SAN ANTONIO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150717;"LIMA";"HUAROCHIRI";"SAN BARTOLOME";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150718;"LIMA";"HUAROCHIRI";"SAN DAMIAN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150719;"LIMA";"HUAROCHIRI";"SAN JUAN DE IRIS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150720;"LIMA";"HUAROCHIRI";"SAN JUAN DE TANTARANCHE";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150721;"LIMA";"HUAROCHIRI";"SAN LORENZO DE QUINTI";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150722;"LIMA";"HUAROCHIRI";"SAN MATEO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150723;"LIMA";"HUAROCHIRI";"SAN MATEO DE OTAO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150724;"LIMA";"HUAROCHIRI";"SAN PEDRO DE CASTA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150725;"LIMA";"HUAROCHIRI";"SAN PEDRO DE HUANCAYRE";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150726;"LIMA";"HUAROCHIRI";"SANGALLAYA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150727;"LIMA";"HUAROCHIRI";"SANTA CRUZ DE COCACHACRA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150728;"LIMA";"HUAROCHIRI";"SANTA EULALIA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150729;"LIMA";"HUAROCHIRI";"SANTIAGO DE ANCHUCAYA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150730;"LIMA";"HUAROCHIRI";"SANTIAGO DE TUNA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150731;"LIMA";"HUAROCHIRI";"SANTO DOMINGO DE LOS OLLEROS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150732;"LIMA";"HUAROCHIRI";"SURCO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150801;"LIMA";"HUAURA";"HUACHO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150802;"LIMA";"HUAURA";"AMBAR";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150803;"LIMA";"HUAURA";"CALETA DE CARQUIN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150804;"LIMA";"HUAURA";"CHECRAS";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150805;"LIMA";"HUAURA";"HUALMAY";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150806;"LIMA";"HUAURA";"HUAURA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150807;"LIMA";"HUAURA";"LEONCIO PRADO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150808;"LIMA";"HUAURA";"PACCHO";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150809;"LIMA";"HUAURA";"SANTA LEONOR";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150810;"LIMA";"HUAURA";"SANTA MARIA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150811;"LIMA";"HUAURA";"SAYAN";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150812;"LIMA";"HUAURA";"VEGUETA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150901;"LIMA";"OYON";"OYON";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150902;"LIMA";"OYON";"ANDAJES";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150903;"LIMA";"OYON";"CAUJUL";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
150904;"LIMA";"OYON";"COCHAMARCA";"LIMA REGION";"CENTRO";"LIMA Y CALLAO"
